,season,round,constructor,constructor_points,constructor_wins,constructor_standings_pos
4130,1982,1,osella,0.0,0.0,0.0
4131,1982,1,arrows,0.0,0.0,0.0
4132,1982,1,ensign,0.0,0.0,0.0
4133,1982,2,renault,13.0,1.0,1.0
4134,1982,2,mclaren,4.0,0.0,3.0
4135,1982,2,williams,8.0,0.0,2.0
4136,1982,2,team_lotus,0.0,0.0,5.0
4137,1982,2,tyrrell,0.0,0.0,4.0
4138,1982,2,ats,0.0,0.0,6.0
4139,1982,2,ferrari,0.0,0.0,11.0
4140,1982,2,march,0.0,0.0,8.0
4141,1982,2,osella,0.0,0.0,15.0
4142,1982,2,arrows,0.0,0.0,16.0
4143,1982,2,alfa,0.0,0.0,7.0
4144,1982,2,theodore,0.0,0.0,9.0
4145,1982,2,fittipaldi,0.0,0.0,10.0
4146,1982,2,brabham,0.0,0.0,14.0
4147,1982,2,ligier,0.0,0.0,12.0
4148,1982,2,toleman,0.0,0.0,13.0
4149,1982,2,ensign,0.0,0.0,17.0
4150,1982,3,renault,22.0,2.0,1.0
4151,1982,3,mclaren,10.0,0.0,2.0
4152,1982,3,williams,8.0,0.0,3.0
4153,1982,3,team_lotus,4.0,0.0,4.0
4154,1982,3,tyrrell,3.0,0.0,5.0
4155,1982,3,brabham,0.0,0.0,14.0
4156,1982,3,ats,2.0,0.0,6.0
4157,1982,3,ferrari,1.0,0.0,7.0
4158,1982,3,march,0.0,0.0,8.0
4159,1982,3,osella,0.0,0.0,9.0
4160,1982,3,arrows,0.0,0.0,10.0
4161,1982,3,alfa,0.0,0.0,11.0
4162,1982,3,theodore,0.0,0.0,12.0
4163,1982,3,fittipaldi,0.0,0.0,13.0
4164,1982,3,ligier,0.0,0.0,15.0
4165,1982,3,ensign,0.0,0.0,17.0
4166,1982,3,toleman,0.0,0.0,16.0
4167,1982,4,renault,22.0,2.0,1.0
4168,1982,4,mclaren,20.0,1.0,2.0
4169,1982,4,ferrari,1.0,0.0,8.0
4170,1982,4,williams,14.0,0.0,3.0
4171,1982,4,tyrrell,6.0,0.0,5.0
4172,1982,4,team_lotus,6.0,0.0,4.0
4173,1982,4,brabham,4.0,0.0,6.0
4174,1982,4,ats,2.0,0.0,7.0
4175,1982,4,osella,0.0,0.0,10.0
4176,1982,4,march,0.0,0.0,9.0
4177,1982,4,arrows,0.0,0.0,11.0
4178,1982,4,alfa,0.0,0.0,12.0
4179,1982,4,theodore,0.0,0.0,13.0
4180,1982,4,fittipaldi,0.0,0.0,14.0
4181,1982,4,toleman,0.0,0.0,17.0
4182,1982,4,ligier,0.0,0.0,15.0
4183,1982,4,ensign,0.0,0.0,16.0
4184,1982,5,mclaren,20.0,1.0,2.0
4185,1982,5,renault,22.0,2.0,1.0
4186,1982,5,williams,14.0,0.0,4.0
4187,1982,5,ferrari,16.0,1.0,3.0
4188,1982,5,tyrrell,10.0,0.0,5.0
4189,1982,5,team_lotus,6.0,0.0,6.0
4190,1982,5,brabham,4.0,0.0,7.0
4191,1982,5,ligier,0.0,0.0,16.0
4192,1982,5,ats,4.0,0.0,8.0
4193,1982,5,osella,3.0,0.0,9.0
4194,1982,5,fittipaldi,0.0,0.0,14.0
4195,1982,5,arrows,0.0,0.0,11.0
4196,1982,5,march,0.0,0.0,10.0
4197,1982,5,alfa,0.0,0.0,12.0
4198,1982,5,theodore,0.0,0.0,13.0
4199,1982,5,toleman,0.0,0.0,15.0
4200,1982,5,ensign,0.0,0.0,17.0
4201,1982,6,mclaren,29.0,2.0,1.0
4202,1982,6,renault,22.0,2.0,2.0
4203,1982,6,ferrari,16.0,1.0,4.0
4204,1982,6,williams,20.0,0.0,3.0
4205,1982,6,brabham,6.0,0.0,7.0
4206,1982,6,team_lotus,9.0,0.0,6.0
4207,1982,6,tyrrell,10.0,0.0,5.0
4208,1982,6,ligier,4.0,0.0,8.0
4209,1982,6,alfa,0.0,0.0,14.0
4210,1982,6,ats,4.0,0.0,9.0
4211,1982,6,osella,3.0,0.0,10.0
4212,1982,6,fittipaldi,1.0,0.0,11.0
4213,1982,6,arrows,0.0,0.0,12.0
4214,1982,6,march,0.0,0.0,13.0
4215,1982,6,theodore,0.0,0.0,15.0
4216,1982,6,toleman,0.0,0.0,16.0
4217,1982,6,ensign,0.0,0.0,17.0
4218,1982,7,mclaren,29.0,2.0,1.0
4219,1982,7,ferrari,22.0,1.0,3.0
4220,1982,7,williams,21.0,0.0,4.0
4221,1982,7,renault,22.0,2.0,2.0
4222,1982,7,brabham,15.0,1.0,5.0
4223,1982,7,team_lotus,14.0,0.0,6.0
4224,1982,7,ligier,4.0,0.0,8.0
4225,1982,7,tyrrell,10.0,0.0,7.0
4226,1982,7,alfa,4.0,0.0,9.0
4227,1982,7,ats,4.0,0.0,10.0
4228,1982,7,osella,3.0,0.0,11.0
4229,1982,7,fittipaldi,1.0,0.0,12.0
4230,1982,7,march,0.0,0.0,14.0
4231,1982,7,arrows,0.0,0.0,13.0
4232,1982,7,theodore,0.0,0.0,15.0
4233,1982,7,toleman,0.0,0.0,16.0
4234,1982,7,ensign,0.0,0.0,17.0
4235,1982,8,mclaren,38.0,3.0,1.0
4236,1982,8,brabham,15.0,1.0,5.0
4237,1982,8,ferrari,26.0,1.0,2.0
4238,1982,8,williams,26.0,0.0,3.0
4239,1982,8,renault,22.0,2.0,4.0
4240,1982,8,team_lotus,14.0,0.0,6.0
4241,1982,8,ligier,11.0,0.0,7.0
4242,1982,8,tyrrell,10.0,0.0,8.0
4243,1982,8,alfa,4.0,0.0,9.0
4244,1982,8,ats,4.0,0.0,10.0
4245,1982,8,osella,3.0,0.0,11.0
4246,1982,8,arrows,0.0,0.0,14.0
4247,1982,8,fittipaldi,1.0,0.0,12.0
4248,1982,8,march,0.0,0.0,13.0
4249,1982,8,theodore,0.0,0.0,15.0
4250,1982,8,toleman,0.0,0.0,16.0
4251,1982,8,ensign,0.0,0.0,17.0
4252,1982,9,mclaren,42.0,3.0,1.0
4253,1982,9,brabham,30.0,2.0,2.0
4254,1982,9,ferrari,26.0,1.0,3.0
4255,1982,9,williams,26.0,0.0,4.0
4256,1982,9,renault,22.0,2.0,5.0
4257,1982,9,team_lotus,17.0,0.0,6.0
4258,1982,9,ligier,11.0,0.0,7.0
4259,1982,9,tyrrell,10.0,0.0,8.0
4260,1982,9,alfa,5.0,0.0,9.0
4261,1982,9,ats,4.0,0.0,10.0
4262,1982,9,osella,3.0,0.0,11.0
4263,1982,9,arrows,2.0,0.0,12.0
4264,1982,9,fittipaldi,1.0,0.0,13.0
4265,1982,9,march,0.0,0.0,14.0
4266,1982,9,theodore,0.0,0.0,15.0
4267,1982,9,toleman,0.0,0.0,16.0
4268,1982,9,ensign,0.0,0.0,17.0
4269,1982,10,mclaren,45.0,3.0,1.0
4270,1982,10,ferrari,35.0,2.0,3.0
4271,1982,10,brabham,36.0,2.0,2.0
4272,1982,10,williams,32.0,0.0,4.0
4273,1982,10,renault,22.0,2.0,5.0
4274,1982,10,team_lotus,17.0,0.0,6.0
4275,1982,10,ligier,11.0,0.0,7.0
4276,1982,10,tyrrell,10.0,0.0,8.0
4277,1982,10,alfa,5.0,0.0,9.0
4278,1982,10,ats,4.0,0.0,10.0
4279,1982,10,osella,3.0,0.0,11.0
4280,1982,10,arrows,3.0,0.0,12.0
4281,1982,10,fittipaldi,1.0,0.0,13.0
4282,1982,10,march,0.0,0.0,14.0
4283,1982,10,theodore,0.0,0.0,15.0
4284,1982,10,toleman,0.0,0.0,16.0
4285,1982,10,ensign,0.0,0.0,17.0
4286,1982,11,mclaren,54.0,4.0,1.0
4287,1982,11,ferrari,45.0,2.0,2.0
4288,1982,11,renault,23.0,2.0,5.0
4289,1982,11,brabham,36.0,2.0,3.0
4290,1982,11,williams,34.0,0.0,4.0
4291,1982,11,team_lotus,20.0,0.0,6.0
4292,1982,11,ligier,11.0,0.0,7.0
4293,1982,11,tyrrell,10.0,0.0,8.0
4294,1982,11,alfa,5.0,0.0,9.0
4295,1982,11,ats,4.0,0.0,10.0
4296,1982,11,osella,3.0,0.0,11.0
4297,1982,11,arrows,3.0,0.0,12.0
4298,1982,11,fittipaldi,1.0,0.0,13.0
4299,1982,11,march,0.0,0.0,14.0
4300,1982,11,theodore,0.0,0.0,15.0
4301,1982,11,toleman,0.0,0.0,16.0
4302,1982,11,ensign,0.0,0.0,17.0
4303,1982,12,ferrari,52.0,2.0,2.0
4304,1982,12,mclaren,54.0,4.0,1.0
4305,1982,12,renault,38.0,3.0,3.0
4306,1982,12,williams,36.0,0.0,5.0
4307,1982,12,brabham,36.0,2.0,4.0
4308,1982,12,team_lotus,20.0,0.0,6.0
4309,1982,12,tyrrell,11.0,0.0,8.0
4310,1982,12,ligier,11.0,0.0,7.0
4311,1982,12,alfa,5.0,0.0,9.0
4312,1982,12,ats,4.0,0.0,10.0
4313,1982,12,arrows,3.0,0.0,12.0
4314,1982,12,osella,3.0,0.0,11.0
4315,1982,12,fittipaldi,1.0,0.0,13.0
4316,1982,12,march,0.0,0.0,14.0
4317,1982,12,ensign,0.0,0.0,17.0
4318,1982,12,toleman,0.0,0.0,16.0
4319,1982,12,theodore,0.0,0.0,15.0
4320,1982,13,ferrari,61.0,3.0,1.0
4321,1982,13,mclaren,54.0,4.0,2.0
4322,1982,13,williams,40.0,0.0,4.0
4323,1982,13,renault,44.0,3.0,3.0
4324,1982,13,brabham,36.0,2.0,5.0
4325,1982,13,team_lotus,20.0,0.0,6.0
4326,1982,13,ligier,11.0,0.0,8.0
4327,1982,13,tyrrell,14.0,0.0,7.0
4328,1982,13,alfa,7.0,0.0,9.0
4329,1982,13,arrows,4.0,0.0,11.0
4330,1982,13,ats,4.0,0.0,10.0
4331,1982,13,osella,3.0,0.0,12.0
4332,1982,13,fittipaldi,1.0,0.0,13.0
4333,1982,13,march,0.0,0.0,14.0
4334,1982,13,ensign,0.0,0.0,15.0
4335,1982,13,toleman,0.0,0.0,16.0
4336,1982,13,theodore,0.0,0.0,17.0
4337,1982,14,ferrari,64.0,3.0,1.0
4338,1982,14,mclaren,56.0,4.0,2.0
4339,1982,14,williams,46.0,0.0,3.0
4340,1982,14,renault,44.0,3.0,4.0
4341,1982,14,brabham,36.0,2.0,5.0
4342,1982,14,team_lotus,29.0,1.0,6.0
4343,1982,14,ligier,15.0,0.0,7.0
4344,1982,14,tyrrell,14.0,0.0,8.0
4345,1982,14,alfa,7.0,0.0,9.0
4346,1982,14,arrows,5.0,0.0,10.0
4347,1982,14,ats,4.0,0.0,11.0
4348,1982,14,osella,3.0,0.0,12.0
4349,1982,14,fittipaldi,1.0,0.0,13.0
4350,1982,14,march,0.0,0.0,14.0
4351,1982,14,ensign,0.0,0.0,15.0
4352,1982,14,toleman,0.0,0.0,16.0
4353,1982,14,theodore,0.0,0.0,17.0
4354,1982,15,ferrari,64.0,3.0,1.0
4355,1982,15,mclaren,60.0,4.0,2.0
4356,1982,15,renault,50.0,3.0,4.0
4357,1982,15,williams,55.0,1.0,3.0
4358,1982,15,brabham,41.0,2.0,5.0
4359,1982,15,team_lotus,30.0,1.0,6.0
4360,1982,15,ligier,15.0,0.0,7.0
4361,1982,15,tyrrell,14.0,0.0,8.0
4362,1982,15,alfa,7.0,0.0,9.0
4363,1982,15,arrows,5.0,0.0,10.0
4364,1982,15,ats,4.0,0.0,11.0
4365,1982,15,osella,3.0,0.0,12.0
4366,1982,15,fittipaldi,1.0,0.0,13.0
4367,1982,15,march,0.0,0.0,14.0
4368,1982,15,ensign,0.0,0.0,15.0
4369,1982,15,toleman,0.0,0.0,16.0
4370,1982,15,theodore,0.0,0.0,17.0
4371,1982,16,ferrari,74.0,3.0,1.0
4372,1982,16,mclaren,63.0,4.0,2.0
4373,1982,16,renault,59.0,4.0,3.0
4374,1982,16,williams,55.0,1.0,4.0
4375,1982,16,brabham,41.0,2.0,5.0
4376,1982,16,team_lotus,30.0,1.0,6.0
4377,1982,16,tyrrell,16.0,0.0,8.0
4378,1982,16,ligier,16.0,0.0,7.0
4379,1982,16,alfa,7.0,0.0,9.0
4380,1982,16,arrows,5.0,0.0,10.0
4381,1982,16,ats,4.0,0.0,11.0
4382,1982,16,osella,3.0,0.0,12.0
4383,1982,16,fittipaldi,1.0,0.0,13.0
4384,1982,16,march,0.0,0.0,14.0
4385,1982,16,ensign,0.0,0.0,15.0
4386,1982,16,toleman,0.0,0.0,16.0
4387,1982,16,theodore,0.0,0.0,17.0
4388,1983,1,brabham,0.0,0.0,0.0
4389,1983,1,mclaren,0.0,0.0,0.0
4390,1983,1,williams,0.0,0.0,0.0
4391,1983,1,ferrari,0.0,0.0,0.0
4392,1983,1,arrows,0.0,0.0,0.0
4393,1983,1,renault,0.0,0.0,0.0
4394,1983,1,toleman,0.0,0.0,0.0
4395,1983,1,tyrrell,0.0,0.0,0.0
4396,1983,1,team_lotus,0.0,0.0,0.0
4397,1983,1,theodore,0.0,0.0,0.0
4398,1983,1,ram,0.0,0.0,0.0
4399,1983,1,ats,0.0,0.0,0.0
4400,1983,1,ligier,0.0,0.0,0.0
4401,1983,1,alfa,0.0,0.0,0.0
4402,1983,1,osella,0.0,0.0,0.0
4403,1983,2,mclaren,4.0,0.0,2.0
4404,1983,2,brabham,9.0,1.0,1.0
4405,1983,2,ferrari,2.0,0.0,4.0
4406,1983,2,williams,3.0,0.0,3.0
4407,1983,2,arrows,1.0,0.0,5.0
4408,1983,2,theodore,0.0,0.0,10.0
4409,1983,2,renault,0.0,0.0,6.0
4410,1983,2,ligier,0.0,0.0,13.0
4411,1983,2,tyrrell,0.0,0.0,8.0
4412,1983,2,toleman,0.0,0.0,7.0
4413,1983,2,team_lotus,0.0,0.0,9.0
4414,1983,2,ram,0.0,0.0,11.0
4415,1983,2,ats,0.0,0.0,12.0
4416,1983,2,alfa,0.0,0.0,14.0
4417,1983,2,osella,0.0,0.0,15.0
4418,1983,3,mclaren,19.0,1.0,1.0
4419,1983,3,brabham,9.0,1.0,2.0
4420,1983,3,renault,0.0,0.0,7.0
4421,1983,3,ferrari,6.0,0.0,3.0
4422,1983,3,williams,6.0,0.0,4.0
4423,1983,3,arrows,3.0,0.0,5.0
4424,1983,3,theodore,1.0,0.0,6.0
4425,1983,3,ligier,0.0,0.0,8.0
4426,1983,3,tyrrell,0.0,0.0,9.0
4427,1983,3,toleman,0.0,0.0,10.0
4428,1983,3,team_lotus,0.0,0.0,11.0
4429,1983,3,alfa,0.0,0.0,14.0
4430,1983,3,ram,0.0,0.0,12.0
4431,1983,3,ats,0.0,0.0,13.0
4432,1983,3,osella,0.0,0.0,15.0
4433,1983,4,ferrari,9.0,0.0,4.0
4434,1983,4,mclaren,19.0,1.0,1.0
4435,1983,4,renault,13.0,1.0,3.0
4436,1983,4,brabham,15.0,1.0,2.0
4437,1983,4,williams,9.0,0.0,5.0
4438,1983,4,arrows,3.0,0.0,6.0
4439,1983,4,theodore,1.0,0.0,7.0
4440,1983,4,ligier,0.0,0.0,8.0
4441,1983,4,tyrrell,0.0,0.0,9.0
4442,1983,4,toleman,0.0,0.0,10.0
4443,1983,4,alfa,0.0,0.0,12.0
4444,1983,4,ats,0.0,0.0,14.0
4445,1983,4,team_lotus,0.0,0.0,11.0
4446,1983,4,ram,0.0,0.0,13.0
4447,1983,4,osella,0.0,0.0,15.0
4448,1983,5,ferrari,22.0,1.0,1.0
4449,1983,5,renault,19.0,1.0,3.0
4450,1983,5,brabham,15.0,1.0,4.0
4451,1983,5,mclaren,21.0,1.0,2.0
4452,1983,5,williams,12.0,0.0,5.0
4453,1983,5,arrows,4.0,0.0,6.0
4454,1983,5,tyrrell,0.0,0.0,9.0
4455,1983,5,alfa,0.0,0.0,11.0
4456,1983,5,theodore,1.0,0.0,7.0
4457,1983,5,ligier,0.0,0.0,8.0
4458,1983,5,toleman,0.0,0.0,10.0
4459,1983,5,ats,0.0,0.0,12.0
4460,1983,5,team_lotus,0.0,0.0,13.0
4461,1983,5,ram,0.0,0.0,14.0
4462,1983,5,osella,0.0,0.0,15.0
4463,1983,6,renault,23.0,1.0,2.0
4464,1983,6,ferrari,25.0,1.0,1.0
4465,1983,6,brabham,21.0,1.0,3.0
4466,1983,6,williams,21.0,1.0,5.0
4467,1983,6,mclaren,21.0,1.0,4.0
4468,1983,6,arrows,4.0,0.0,6.0
4469,1983,6,tyrrell,2.0,0.0,7.0
4470,1983,6,theodore,1.0,0.0,9.0
4471,1983,6,alfa,1.0,0.0,8.0
4472,1983,6,toleman,0.0,0.0,11.0
4473,1983,6,ligier,0.0,0.0,10.0
4474,1983,6,team_lotus,0.0,0.0,13.0
4475,1983,6,ats,0.0,0.0,12.0
4476,1983,6,ram,0.0,0.0,14.0
4477,1983,6,osella,0.0,0.0,15.0
4478,1983,7,renault,36.0,2.0,1.0
4479,1983,7,williams,24.0,1.0,4.0
4480,1983,7,ferrari,31.0,1.0,2.0
4481,1983,7,brabham,24.0,1.0,3.0
4482,1983,7,mclaren,21.0,1.0,5.0
4483,1983,7,tyrrell,2.0,0.0,7.0
4484,1983,7,arrows,4.0,0.0,6.0
4485,1983,7,team_lotus,0.0,0.0,12.0
4486,1983,7,theodore,1.0,0.0,8.0
4487,1983,7,alfa,1.0,0.0,9.0
4488,1983,7,toleman,0.0,0.0,10.0
4489,1983,7,ligier,0.0,0.0,11.0
4490,1983,7,ats,0.0,0.0,13.0
4491,1983,7,ram,0.0,0.0,14.0
4492,1983,7,osella,0.0,0.0,15.0
4493,1983,8,renault,36.0,2.0,1.0
4494,1983,8,ferrari,31.0,1.0,3.0
4495,1983,8,williams,32.0,1.0,2.0
4496,1983,8,brabham,27.0,1.0,4.0
4497,1983,8,mclaren,25.0,1.0,5.0
4498,1983,8,tyrrell,11.0,1.0,6.0
4499,1983,8,arrows,4.0,0.0,7.0
4500,1983,8,team_lotus,1.0,0.0,8.0
4501,1983,8,alfa,1.0,0.0,10.0
4502,1983,8,theodore,1.0,0.0,9.0
4503,1983,8,toleman,0.0,0.0,11.0
4504,1983,8,ligier,0.0,0.0,12.0
4505,1983,8,ats,0.0,0.0,13.0
4506,1983,8,ram,0.0,0.0,14.0
4507,1983,8,osella,0.0,0.0,15.0
4508,1983,9,renault,44.0,2.0,1.0
4509,1983,9,ferrari,44.0,2.0,2.0
4510,1983,9,williams,35.0,1.0,3.0
4511,1983,9,brabham,27.0,1.0,4.0
4512,1983,9,mclaren,26.0,1.0,5.0
4513,1983,9,tyrrell,11.0,1.0,6.0
4514,1983,9,team_lotus,1.0,0.0,8.0
4515,1983,9,arrows,4.0,0.0,7.0
4516,1983,9,alfa,1.0,0.0,9.0
4517,1983,9,theodore,1.0,0.0,10.0
4518,1983,9,toleman,0.0,0.0,11.0
4519,1983,9,ligier,0.0,0.0,12.0
4520,1983,9,ats,0.0,0.0,13.0
4521,1983,9,ram,0.0,0.0,14.0
4522,1983,9,osella,0.0,0.0,15.0
4523,1983,9,spirit,0.0,0.0,0.0
4524,1983,10,ferrari,50.0,2.0,2.0
4525,1983,10,renault,53.0,3.0,1.0
4526,1983,10,brabham,33.0,1.0,4.0
4527,1983,10,williams,35.0,1.0,3.0
4528,1983,10,mclaren,27.0,1.0,5.0
4529,1983,10,tyrrell,11.0,1.0,6.0
4530,1983,10,alfa,1.0,0.0,9.0
4531,1983,10,team_lotus,4.0,0.0,7.0
4532,1983,10,arrows,4.0,0.0,8.0
4533,1983,10,theodore,1.0,0.0,10.0
4534,1983,10,toleman,0.0,0.0,11.0
4535,1983,10,ligier,0.0,0.0,12.0
4536,1983,10,ats,0.0,0.0,13.0
4537,1983,10,ram,0.0,0.0,14.0
4538,1983,10,osella,0.0,0.0,15.0
4539,1983,10,spirit,0.0,0.0,16.0
4540,1983,11,renault,56.0,3.0,2.0
4541,1983,11,ferrari,59.0,3.0,1.0
4542,1983,11,brabham,37.0,1.0,3.0
4543,1983,11,williams,36.0,1.0,4.0
4544,1983,11,mclaren,29.0,1.0,5.0
4545,1983,11,tyrrell,11.0,1.0,6.0
4546,1983,11,alfa,7.0,0.0,7.0
4547,1983,11,team_lotus,4.0,0.0,8.0
4548,1983,11,arrows,4.0,0.0,9.0
4549,1983,11,theodore,1.0,0.0,10.0
4550,1983,11,ligier,0.0,0.0,12.0
4551,1983,11,toleman,0.0,0.0,11.0
4552,1983,11,ats,0.0,0.0,13.0
4553,1983,11,osella,0.0,0.0,15.0
4554,1983,11,spirit,0.0,0.0,16.0
4555,1983,11,ram,0.0,0.0,14.0
4556,1983,12,ferrari,65.0,3.0,2.0
4557,1983,12,renault,68.0,4.0,1.0
4558,1983,12,brabham,41.0,1.0,3.0
4559,1983,12,williams,36.0,1.0,4.0
4560,1983,12,mclaren,30.0,1.0,5.0
4561,1983,12,tyrrell,11.0,1.0,6.0
4562,1983,12,alfa,7.0,0.0,7.0
4563,1983,12,team_lotus,6.0,0.0,8.0
4564,1983,12,arrows,4.0,0.0,9.0
4565,1983,12,toleman,0.0,0.0,12.0
4566,1983,12,theodore,1.0,0.0,10.0
4567,1983,12,ligier,0.0,0.0,11.0
4568,1983,12,spirit,0.0,0.0,15.0
4569,1983,12,ats,0.0,0.0,13.0
4570,1983,12,osella,0.0,0.0,14.0
4571,1983,12,ram,0.0,0.0,16.0
4572,1983,13,ferrari,80.0,4.0,1.0
4573,1983,13,renault,68.0,4.0,2.0
4574,1983,13,brabham,41.0,1.0,3.0
4575,1983,13,williams,36.0,1.0,4.0
4576,1983,13,mclaren,34.0,1.0,5.0
4577,1983,13,tyrrell,12.0,1.0,6.0
4578,1983,13,alfa,9.0,0.0,7.0
4579,1983,13,team_lotus,6.0,0.0,8.0
4580,1983,13,toleman,3.0,0.0,10.0
4581,1983,13,arrows,4.0,0.0,9.0
4582,1983,13,theodore,1.0,0.0,11.0
4583,1983,13,ligier,0.0,0.0,12.0
4584,1983,13,spirit,0.0,0.0,13.0
4585,1983,13,ats,0.0,0.0,14.0
4586,1983,13,osella,0.0,0.0,15.0
4587,1983,13,ram,0.0,0.0,16.0
4588,1983,14,ferrari,89.0,4.0,1.0
4589,1983,14,renault,72.0,4.0,2.0
4590,1983,14,brabham,50.0,2.0,3.0
4591,1983,14,williams,36.0,1.0,4.0
4592,1983,14,mclaren,34.0,1.0,5.0
4593,1983,14,tyrrell,12.0,1.0,6.0
4594,1983,14,alfa,9.0,0.0,7.0
4595,1983,14,team_lotus,8.0,0.0,8.0
4596,1983,14,toleman,4.0,0.0,9.0
4597,1983,14,arrows,4.0,0.0,10.0
4598,1983,14,theodore,1.0,0.0,11.0
4599,1983,14,ligier,0.0,0.0,12.0
4600,1983,14,spirit,0.0,0.0,13.0
4601,1983,14,ats,0.0,0.0,14.0
4602,1983,14,osella,0.0,0.0,15.0
4603,1983,14,ram,0.0,0.0,16.0
4604,1983,15,ferrari,89.0,4.0,1.0
4605,1983,15,renault,78.0,4.0,2.0
4606,1983,15,brabham,59.0,3.0,3.0
4607,1983,15,williams,36.0,1.0,4.0
4608,1983,15,mclaren,34.0,1.0,5.0
4609,1983,15,alfa,12.0,0.0,7.0
4610,1983,15,tyrrell,12.0,1.0,6.0
4611,1983,15,team_lotus,12.0,0.0,8.0
4612,1983,15,toleman,7.0,0.0,9.0
4613,1983,15,arrows,4.0,0.0,10.0
4614,1983,15,theodore,1.0,0.0,11.0
4615,1983,15,ligier,0.0,0.0,12.0
4616,1983,15,spirit,0.0,0.0,13.0
4617,1983,15,ats,0.0,0.0,14.0
4618,1983,15,osella,0.0,0.0,15.0
4619,1983,15,ram,0.0,0.0,16.0
4620,1984,1,mclaren,0.0,0.0,0.0
4621,1984,1,williams,0.0,0.0,0.0
4622,1984,1,team_lotus,0.0,0.0,0.0
4623,1984,1,alfa,0.0,0.0,0.0
4624,1984,1,renault,0.0,0.0,0.0
4625,1984,1,arrows,0.0,0.0,0.0
4626,1984,1,ram,0.0,0.0,0.0
4627,1984,1,ligier,0.0,0.0,0.0
4628,1984,1,brabham,0.0,0.0,0.0
4629,1984,1,ferrari,0.0,0.0,0.0
4630,1984,1,osella,0.0,0.0,0.0
4631,1984,1,toleman,0.0,0.0,0.0
4632,1984,1,spirit,0.0,0.0,0.0
4633,1984,2,mclaren,9.0,1.0,1.0
4634,1984,2,williams,6.0,0.0,2.0
4635,1984,2,renault,2.0,0.0,5.0
4636,1984,2,alfa,3.0,0.0,4.0
4637,1984,2,team_lotus,4.0,0.0,3.0
4638,1984,2,ligier,0.0,0.0,8.0
4639,1984,2,arrows,1.0,0.0,6.0
4640,1984,2,toleman,0.0,0.0,12.0
4641,1984,2,ram,0.0,0.0,7.0
4642,1984,2,spirit,0.0,0.0,13.0
4643,1984,2,ferrari,0.0,0.0,10.0
4644,1984,2,tyrrell,0.0,0.0,0.0
4645,1984,2,brabham,0.0,0.0,9.0
4646,1984,2,ats,0.0,0.0,0.0
4647,1984,2,osella,0.0,0.0,11.0
4648,1984,3,mclaren,24.0,2.0,1.0
4649,1984,3,ferrari,0.0,0.0,11.0
4650,1984,3,renault,6.0,0.0,3.0
4651,1984,3,williams,6.0,0.0,2.0
4652,1984,3,team_lotus,4.0,0.0,5.0
4653,1984,3,alfa,6.0,0.0,4.0
4654,1984,3,ligier,2.0,0.0,6.0
4655,1984,3,toleman,1.0,0.0,8.0
4656,1984,3,arrows,1.0,0.0,7.0
4657,1984,3,ram,0.0,0.0,9.0
4658,1984,3,spirit,0.0,0.0,10.0
4659,1984,3,brabham,0.0,0.0,13.0
4660,1984,3,tyrrell,0.0,0.0,12.0
4661,1984,3,ats,0.0,0.0,14.0
4662,1984,3,osella,0.0,0.0,15.0
4663,1984,4,mclaren,24.0,2.0,1.0
4664,1984,4,ferrari,13.0,1.0,2.0
4665,1984,4,renault,12.0,0.0,3.0
4666,1984,4,team_lotus,6.0,0.0,5.0
4667,1984,4,williams,9.0,0.0,4.0
4668,1984,4,alfa,6.0,0.0,6.0
4669,1984,4,arrows,1.0,0.0,9.0
4670,1984,4,ligier,2.0,0.0,7.0
4671,1984,4,toleman,2.0,0.0,8.0
4672,1984,4,spirit,0.0,0.0,11.0
4673,1984,4,ram,0.0,0.0,10.0
4674,1984,4,brabham,0.0,0.0,12.0
4675,1984,4,tyrrell,0.0,0.0,13.0
4676,1984,4,ats,0.0,0.0,14.0
4677,1984,4,osella,0.0,0.0,15.0
4678,1984,5,mclaren,33.0,3.0,1.0
4679,1984,5,ferrari,19.0,1.0,2.0
4680,1984,5,renault,15.0,0.0,3.0
4681,1984,5,team_lotus,10.0,0.0,4.0
4682,1984,5,williams,9.0,0.0,5.0
4683,1984,5,alfa,6.0,0.0,6.0
4684,1984,5,arrows,3.0,0.0,7.0
4685,1984,5,ligier,3.0,0.0,8.0
4686,1984,5,toleman,2.0,0.0,9.0
4687,1984,5,spirit,0.0,0.0,10.0
4688,1984,5,ram,0.0,0.0,11.0
4689,1984,5,brabham,0.0,0.0,12.0
4690,1984,5,osella,0.0,0.0,15.0
4691,1984,5,tyrrell,0.0,0.0,13.0
4692,1984,5,ats,0.0,0.0,14.0
4693,1984,6,mclaren,42.0,4.0,1.0
4694,1984,6,ferrari,22.0,1.0,2.0
4695,1984,6,renault,21.0,0.0,3.0
4696,1984,6,team_lotus,16.0,0.0,4.0
4697,1984,6,williams,10.0,0.0,5.0
4698,1984,6,alfa,6.0,0.0,6.0
4699,1984,6,toleman,2.0,0.0,9.0
4700,1984,6,arrows,3.0,0.0,7.0
4701,1984,6,ligier,3.0,0.0,8.0
4702,1984,6,osella,0.0,0.0,13.0
4703,1984,6,spirit,0.0,0.0,10.0
4704,1984,6,ram,0.0,0.0,11.0
4705,1984,6,brabham,0.0,0.0,12.0
4706,1984,6,ats,0.0,0.0,15.0
4707,1984,6,tyrrell,0.0,0.0,14.0
4708,1984,7,mclaren,0.0,5.0,1.0
